TransactionID,isFraud
2988670,0.0038119352221378956
2988676,0.01102777208033984
2988677,0.005470556539717184
2988686,0.003099856374484724
2988691,0.005456774306287348
2988693,0.008315606339243178
2988699,0.005366795883910814
2988706,0.8108477240011731
2988709,0.011056348088409973
2988712,0.0032972476174285463
2988722,0.002720289573046624
2988723,0.024164259462686414
2988736,0.01196982409670018
2988740,0.026927078753300825
2988745,0.0005682882207404274
2988751,0.0008542570156651061
2988755,0.04984383632229495
2988759,0.022171720138361023
2988760,0.01792703154352583
2988773,0.006011536250086476
2988782,0.006227191580466219
2988787,0.04183343159838837
2988791,0.016975452539220965
2988803,0.0027516429552497525
2988806,0.014785396977128154
2988822,0.0018666646878018566
2988823,0.00821210861234379
2988824,0.006000943083575791
2988825,0.01193056519756814
2988829,0.005380911094497062
2988832,0.0024714697905681856
2988845,0.030537601934727463
2988852,0.02947491681207194
2988854,0.0027363330395026183
2988859,0.03213650804327762
2988862,0.0024862922069989837
2988868,0.012673905699986315
2988881,0.014973520226864039
2988890,0.007958695247126762
2988894,0.003387998764333454
2988903,0.005158052350705592
2988906,0.08917041620129144
2988908,0.016072050835478698
2988912,0.016825418762851947
2988917,0.003834128093612199
2988919,0.004447268501850858
2988921,0.3367861266619081
2988925,0.003020527784725822
2988926,0.01173447495769723
2988930,0.0029244248102455765
2988935,0.006559269409808697
2988942,0.013708894110100702
2988947,0.01508781005727913
2988950,0.023810719179637407
2988980,0.00428226686199389
2988985,0.010274775985521827
2988998,0.0008264020476774882
2989004,0.00892935864724112
2989005,0.06902963941520703
2989007,0.6299514157554774
2989008,0.018970096711998934
2989015,0.040368290873995905
2989016,0.015312887371872157
2989017,0.00611139073324732
2989019,0.0037726723089084972
2989024,0.0017249138249164197
2989028,0.011638607355328082
2989052,0.003425372419977978
2989056,0.0047389136383546625
2989061,0.017208291204912404
2989067,0.0008436278553498241
2989069,0.008792991389991317
2989075,0.011414613337424431
2989078,0.008961495032233016
2989093,0.03959013055877334
2989094,0.0030307579100226313
2989098,0.0030808080507988157
2989117,0.007394978531530195
2989118,0.007871998466305341
2989120,0.023868895279269914
2989123,0.035811627242593555
2989127,0.00043789840337608307
2989135,0.005847285627508999
2989139,0.01991850349911091
2989155,0.004181581116790785
2989159,0.050777620903751576
2989164,0.0024955779998198455
2989171,0.02761936374363217
2989175,0.01085587580522079
2989178,0.0013222220351406064
2989180,0.01707053104317681
2989187,0.015743980438672506
2989210,0.023424156952913222
2989213,0.08606990615636592
2989217,0.22554261925618863
2989219,0.006194651676547598
2989221,0.007071802394265207
2989227,0.004631567349805246
2989243,0.011214993283238082
2989257,0.011722613181750628
2989274,0.04479340464226438
2989291,0.008746191559984589
2989292,0.051466913778001666
2989293,0.025741885648231523
2989301,0.004924003131147848
2989311,0.0007641201833457056
2989313,0.04840967358342175
2989314,0.030302530463615446
2989318,0.010438072689841087
2989326,0.005943468323538499
2989330,0.05767940620460422
2989339,0.015624793347565547
2989352,0.0024046689428208344
2989355,0.008415935281951472
2989359,0.007681533494777572
2989360,0.0017335963096421591
2989366,0.008237956343656695
2989370,0.01136489622040566
2989378,0.002850972634518261
2989382,0.012941553974816602
2989383,0.0004946497849365617
2989387,0.010516123122128587
2989398,0.009177130506902074
2989399,0.0029992990642053598
2989404,0.006156429687364848
2989405,0.00681662631555366
2989412,0.011443150113996641
2989419,0.004831681308322635
2989420,0.012019236305385992
2989422,0.0012127612635064737
2989431,0.014704734599644147
2989438,0.012777134293766097
2989441,0.016103582139763036
2989443,0.009547909001277572
2989445,0.01758339674790326
2989456,0.06332218936368408
2989462,0.05590381742385048
2989469,0.10590824252447219
2989471,0.020276340085496256
2989472,0.001495465601200271
2989474,0.013017924552266401
2989476,0.02004803820846994
2989478,0.023325876106772333
2989479,0.08421440350207661
2989480,0.08153098366003074
2989488,0.03131617838528583
2989496,0.022695725214607734
2989499,0.002306190445030871
2989510,0.0026746131679893435
2989514,0.06675967175819122
2989516,0.1322072366793017
2989521,0.02634729415627179
2989523,0.023065414715440744
2989524,0.007536359619255625
2989526,0.007461180717712349
2989528,0.07944697952270643
2989529,0.019753361594434287
2989531,0.04192157848390081
2989536,0.2384829942189409
2989547,0.006818478363340375
2989551,0.0014636462267869812
2989565,0.029006217451346628
2989578,0.056346549390530444
2989582,0.014527597672304798
2989585,0.041277033385185735
2989589,0.002868268952634343
2989590,0.009850999579047387
2989593,0.09619445170222139
2989594,0.0029174490220584427
2989598,0.7139294905920573
2989606,0.003888211668090626
2989607,0.020994504307613758
2989631,0.015096365019661342
2989632,0.0039903551217085114
2989634,0.055592806788220366
2989638,0.04401640128398023
2989639,0.010039518876062484
2989641,0.004353036758953936
2989644,0.028539039495712074
2989645,0.0031265836849716567
2989650,0.014795425217606037
2989653,0.016182117420291603
2989664,0.007181470129044999
2989668,0.0012974215736824397
2989671,0.03965168317467
2989674,0.005057400963423395
2989676,0.010902424350111828
2989681,0.02145166480322112
2989684,0.05118115103719913
2989686,0.013791699361027766
2989687,0.10976057058519788
2989691,0.027342048692038542
2989692,0.00542748357987022
2989696,0.05346667437471462
2989700,0.038717235472263536
2989703,0.004047522949685032
2989711,0.01469623778768793
2989714,0.004826168736405234
2989732,0.012697884013305395
2989738,0.02559304874646758
2989747,0.0018742197090335564
2989753,0.03599159713419161
2989754,0.023881188705162832
2989759,0.002599422563844078
2989763,0.00509216673941985
2989765,0.014161848522642292
2989766,0.006259276185206512
2989770,0.06562793695698814
2989774,0.011216773133434842
2989775,0.025652133139323904
2989781,0.007263404963727811
2989794,0.0037493842882026216
2989795,0.0014210471939947631
2989819,0.009700056496266887
2989820,0.0016230028971780607
2989824,0.1695083282282632
2989828,0.02157064269493478
2989830,0.004132544285919573
2989836,0.006927137281656721
2989843,0.00636252158981762
2989853,0.01922596519484907
2989858,0.024436393733211017
2989866,0.012834664580558028
2989869,0.004988882216885557
2989878,0.00530581499702663
2989883,0.0048968372313622265
2989884,0.01851797499063366
2989892,0.39908690974791744
2989895,0.004229431323372518
2989899,0.16698834746733848
2989901,0.044356321777828264
2989916,0.0006002670217518055
2989919,0.010806475934830912
2989921,0.01845323788555898
2989924,0.005801351981320657
2989925,0.002872605860474563
2989926,0.015357950514959643
2989928,0.008098577790965629
2989932,0.002821910070336823
2989939,0.03376598730271111
2989946,0.005149233407187308
2989948,0.008769322818144007
2989949,0.2363495615892254
2989951,0.020287234749292976
2989953,0.01719695857712264
2989963,0.015183905615526641
2989965,0.0030026358805365846
2989966,0.008996842994877723
2989968,0.2424778450323174
2989978,0.02927550163580052
2989979,0.0014571718659651671
2989983,0.017059704289870727
2989988,0.04568322878217363
2989990,0.007409580985173823
2989998,0.0071134462954729975
2990002,0.0032536291147703448
2990003,0.002021971284781638
2990005,0.06006088460470538
2990023,0.08350759896908459
2990033,0.020093691934627442
2990039,0.004859034411365037
2990040,0.009176402843262696
2990043,0.0004480480350133353
2990045,0.07251647726033951
2990047,0.0013092329336195337
2990051,0.13944288495654797
2990052,0.004783332717466491
2990055,0.007089683012203209
2990060,0.01669232689167033
2990070,0.020447870777216194
2990074,0.01885091347232007
2990079,0.08202823733730966
2990081,0.08697727935796912
2990089,0.00833187108194988
2990090,0.01437645575743803
2990093,0.014675720762865153
2990096,0.0526033286684098
2990097,0.006697054712940469
2990098,0.009889810199569674
2990104,0.006535711272319151
2990105,0.07178973100516477
2990108,0.009810637044427722
2990111,0.08213657647025076
2990114,0.03445642054462968
2990122,0.020152003790976966
2990134,0.08440450446796766
2990141,0.0269666613181234
2990149,0.011079520351576078
2990155,0.04711575875296576
2990159,0.02875169704106406
2990160,0.011409851269737419
2990162,0.26562256331523165
2990169,0.0009416239244882649
2990174,0.2502221108753514
2990179,0.006864974674464321
2990184,0.062205459776435885
2990187,0.014722272195217075
2990188,0.16157799109089835
2990191,0.047918966735034395
2990196,0.9984903946010214
2990197,0.006299284857598776
2990205,0.20748192064086665
2990212,0.06445501425230461
2990216,0.005319512094094521
2990217,0.0074219238776892064
2990219,0.0131313577249597
2990223,0.023063524913018746
2990225,0.12338830592252811
2990236,0.004559163419413436
2990244,0.009527310451070057
2990247,0.008675277177876884
2990252,0.019763754581953664
2990256,0.025055694159041283
2990267,0.026069618315448028
2990270,0.015022384496876325
2990274,0.19124958988328
2990278,0.045658584851098714
2990285,0.01736978437412027
2990290,0.08655513854398719
2990293,0.038952715439712335
2990295,0.0068498072815498
2990300,0.0157162746560683
2990302,0.03200940738459343
2990303,0.000766106400510388
2990315,0.00630675321889371
2990317,0.013703445144840773
2990321,0.12298514662102052
2990331,0.014886035115880094
2990336,0.07228598460684482
2990340,0.02975175794796911
2990344,0.004666820026551045
2990345,0.026480540033659874
2990346,0.07173731068229823
2990358,0.011281313832984996
2990360,0.009908557081338885
2990362,0.00625079364963618
2990371,0.01466214276848612
2990374,0.011419983191040959
2990375,0.0016198922651040968
2990376,0.5104252283606923
2990378,0.016303535273832007
2990379,0.006413354348329267
2990386,0.01747519234242743
2990387,0.032076312221088754
2990392,0.002406821071027003
2990400,0.007498779983655587
2990402,0.004192144856133529
2990403,0.02144664575874042
2990409,0.06687268159997509
2990411,0.003081501167255943
2990413,0.027013209112273836
2990420,0.010328842960207248
2990422,0.03536889476057426
2990435,0.009817791253253093
2990436,0.0063980922590427475
2990449,0.015135515200950128
2990468,0.03261740145769826
2990474,0.019575282612019882
2990475,0.02202630011426305
2990485,0.13523430013889967
2990487,0.0021210190785810592
2990489,0.042646374998536685
2990497,0.026739592767140368
2990498,0.012455113589355088
2990502,0.12068478957266705
2990503,0.007520697317384504
2990510,0.007281175566592537
2990513,0.012650343360952715
2990514,0.025104598777589596
2990515,0.00849105688154414
2990517,0.00930828760023846
2990522,0.022331512452023104
2990527,0.031353644624314544
2990528,0.01185460261110708
2990532,0.001678326860573079
2990535,0.06812980216710271
2990541,0.014397369910985277
2990542,0.029861625134333804
2990543,0.002646466244814963
2990544,0.009830200581373773
2990545,0.053279305498350506
2990546,0.028847405186661915
2990554,0.0034768745124538246
2990555,0.05588403244096438
2990570,0.006428810710627523
2990571,0.02910838950204892
2990573,0.07823559060426948
2990580,0.002188730089880403
2990586,0.0281202075646209
2990587,0.10847321435781883
2990590,0.05408670362154657
2990591,0.004530549559131477
2990597,0.054064098342794305
2990599,0.0027091720040510665
2990607,0.019108990769069956
2990608,0.010910099232704877
2990611,0.06335125937396842
2990625,0.07992802995535599
2990626,0.0702727171116059
2990631,0.00626978560563649
2990633,0.06247681447610451
2990653,0.011822768775666475
2990654,0.01365754372290327
2990657,0.0024382377519106438
2990659,0.052531440488025695
2990663,0.036065579002796416
2990679,0.005062063066623479
2990681,0.004208968827186221
2990687,0.0036848033121095213
2990696,0.18237958953701253
2990700,0.006481148094075731
2990706,0.9452827200909146
2990707,0.028316416816776713
2990720,0.08179340542303697
2990722,0.12741722078896014
2990729,0.08793755374168287
2990734,0.0033953892599900837
2990736,0.02476632120458922
2990740,0.009003737621143005
2990743,0.006534486007029365
2990746,0.01100441391379923
2990754,0.0028334530704254147
2990763,0.018190798586238913
2990769,0.26598586866927854
2990771,0.009766707575181296
2990776,0.011463452224920867
2990779,0.004119071608368208
2990796,0.0033583685920059014
2990806,0.00454914188659566
2990808,0.007760816883889139
2990809,0.06118748250689608
2990816,0.009753711507630268
2990819,0.004640430825266285
2990824,0.19857459513738224
2990825,0.03616227373692628
2990829,0.08180650320351054
2990831,0.03127577199638112
2990838,0.0075751084350589035
2990841,0.05362801302631133
2990846,0.012325958132749639
2990849,0.10051091855862376
2990856,0.04260237229557074
2990857,0.021104991146535787
2990863,0.015902172224378248
2990871,0.026199699093843697
2990874,0.5313871753767686
2990877,0.02429407248895345
2990879,0.015374841350858667
2990880,0.02384327539330988
2990881,0.72725859322377
2990884,0.15621670801596665
2990889,0.016033923009148125
2990890,0.005207223719444153
2990894,0.0381889307919483
2990910,0.017586786691841754
2990914,0.006932203403987438
2990917,0.013903990824360756
2990919,0.05307508520909473
2990936,0.0062992685215112944
2990937,0.003402376498650409
2990943,0.02543650006316219
2990960,0.00256057139291743
2990961,0.007403626345083256
2990969,0.03209713761745102
2990978,0.02387444486309561
2990979,0.0077300941998089115
2990989,0.02373894558108929
2990991,0.35262423670662363
2991000,0.0043689826579713245
2991005,0.034874032590820024
2991008,0.041117942051804704
2991010,3.815045441255853e-05
2991011,0.034163225636854484
2991014,0.005916544215404141
2991015,0.020814471625611078
2991017,0.0032309104106767474
2991024,0.015988790415022644
2991025,0.02195170151434536
2991030,0.021942111123399687
2991055,0.02804272349759427
2991071,0.0019983684909142723
2991073,0.045488298382819654
2991077,0.0301665005254269
2991089,0.04500436416758406
2991090,0.009512687044214901
2991092,0.9954909117983509
2991097,0.006862355827390173
2991111,0.01967006070379792
2991122,0.0036601634544736485
2991123,0.02937414269780563
2991131,0.007850464766285944
2991136,0.031010810266728462
2991138,0.007454398696263553
2991153,0.12526532777897775
2991156,0.05483797615506159
2991160,0.002368716725467107
2991170,0.008525620944888108
2991171,0.014706749222666616
2991188,0.010913626992353952
2991191,0.12321841874998024
2991194,0.17721907798374611
2991200,0.0017098260427150652
2991212,0.008866229523517382
2991214,0.015069837027833544
2991219,0.004651825600401606
2991220,0.01224836944629023
2991226,0.006491820731813716
2991227,0.014579266851421042
2991233,0.0007318898563655266
2991235,0.22368056300262076
2991254,0.003169303561359004
2991257,0.006326808532811297
2991258,0.9672366569827966
2991259,0.005491759121737226
2991262,0.002012065167896018
2991263,0.010112854169171272
2991271,0.02023895841891908
2991273,0.00478433343230767
2991302,0.1567206834218641
2991310,0.0438389977991941
2991311,0.05251419869819611
2991312,0.00792088095277888
2991315,0.05998282395538777
2991318,0.001325438130227459
2991321,0.11280823850215597
2991323,0.004558697589221233
2991329,0.010481733194971341
2991331,0.023289726163990124
2991340,0.05453769327288022
2991349,0.0055087607206000125
2991356,0.03209312256238207
2991358,0.017635084046414427
2991364,0.00976102922470596
2991367,0.010850913567707019
2991369,0.006825614044854556
2991371,0.003418119705801053
2991379,0.004646865995724069
2991382,0.01742513606581127
2991387,0.05551808433897664
2991398,0.2966203574382517
2991400,0.013168043974807376
2991412,0.005958202439512001
2991428,0.017098135128552242
2991430,0.017338807119352397
2991433,0.025454101093939516
2991460,0.025780187383456478
2991462,0.1259748544210211
2991466,0.013320139681062196
2991470,0.005429855499859858
2991476,0.0028521508124436054
2991478,0.0585613656072603
2991483,0.03222943384786505
2991486,0.006945315114080072
2991487,0.016481939613337694
2991494,0.004434435621917737
2991497,0.027203194363584437
2991507,0.08530631714560105
2991509,0.024452271248412438
2991512,0.0556428317203664
2991516,0.013808224477943333
2991521,0.015642912533495736
2991522,0.005153493698748062
2991529,0.006189182912566428
2991536,0.03203335536216169
2991542,0.012516571221619619
2991549,0.005730752948035227
2991551,0.006062928163639569
2991552,0.15990980266224508
2991553,0.030655552285459898
2991554,0.020987804566873748
2991566,0.0057065094333744225
2991570,0.06648297411182438
2991572,0.032509880935929034
2991576,0.1509069028676796
2991580,0.010736517569472264
2991586,0.012427236024482523
2991589,0.011064123918019732
2991595,0.003535027636810147
2991610,0.015630407909560575
2991611,0.050143713183511934
2991616,0.0758455662039047
2991617,0.008642487711714492
2991626,0.002294190888082328
2991629,0.05656027058090208
2991636,0.012397802440261167
2991642,0.001068319680820677
2991646,0.07548838466273526
2991650,0.9994216386764718
2991651,0.005526816654430984
2991655,0.001933424829583469
2991670,0.00385451484613308
2991673,0.0035287713896953086
2991674,0.0007914125860117151
2991677,0.013093509734616864
2991690,0.011919987072293392
2991692,0.037904437400012043
2991693,0.06687944791442313
2991694,0.0023353403374764877
2991695,0.011905444034986298
2991696,0.006081399276444248
2991706,0.014813487974835202
2991708,0.033911876776442695
2991718,0.005504112975191658
2991723,0.006615166903964781
2991726,0.035743076400084194
2991736,0.006550851927370253
2991740,0.0806786513658574
2991743,0.02224044334391162
2991755,0.008761544343869764
2991756,0.055177132225732915
2991758,0.0026931798549422186
2991760,0.07212247889519939
2991763,0.16177255296887572
2991766,0.01685878455715977
2991768,0.0035586834038010625
2991777,0.04972934187902368
2991783,0.005102353681352808
2991786,0.0043684740899162244
2991791,0.014918329307174287
2991793,0.006510237797498497
2991799,0.13501090115229547
2991803,0.03932169428692425
2991806,0.2323466526441715
2991809,0.012308745203257167
2991819,0.02028953585808387
2991825,0.007277433357776721
2991831,0.07750897840339259
2991836,0.03239554071692806
2991837,0.0035414970953833616
2991838,0.007454572863643492
2991844,0.005309667457511075
2991847,0.002180466647324093
2991849,0.09933597077501952
2991856,0.003390878430406251
2991857,0.002342445918773572
2991858,0.002034218276999959
2991867,0.022457543087295962
2991875,0.06008432265003037
2991886,0.015705286693621392
2991889,0.06764082266548282
2991893,0.1330744718260277
2991899,0.008818754543551764
2991902,0.004684208638245291
2991907,0.04162145302139027
2991909,0.01925228554920806
2991920,0.01302530165623466
2991922,0.03074847047562511
2991924,0.011791986786423736
2991931,0.021258460434897236
2991933,0.021287456947271938
2991942,0.01199510905454506
2991944,0.00564102783151083
2991952,0.00825698812987065
2991957,0.025842350210206727
2991958,0.037332135288527864
2991959,0.009551250753793603
2991960,0.026695013331401434
2991962,0.004795725828647023
2991963,0.004042876407066742
2991965,0.018434380702620615
2991967,0.001974366296801326
2991969,0.012353616025546913
2991975,0.02775945089635177
2991976,0.0439902080208389
2991978,0.01595202729429909
2991983,0.021188319788417988
2991994,0.009763808332022537
2991999,0.01577958161004812
2992004,0.11564122579971259
2992005,0.01132056418527941
2992017,0.5011517711295893
2992018,0.02872053692680038
2992023,0.00748562953213766
2992026,0.0037362170766605425
2992036,0.023245277382469818
2992039,0.2460341964406602
2992041,0.026149763980931936
2992050,0.08558429253993106
2992063,0.0109800137419185
2992080,0.019846999371341205
2992084,0.01094658424403632
2992089,0.013975829857356981
2992091,0.012659832660533988
2992100,0.009386121075065298
2992108,0.0021571410250583885
2992118,0.015303474702865196
2992128,0.010795503949117826
2992138,0.0912852772375431
2992141,0.049806476405529765
2992149,0.007410377506027291
2992156,0.06570016659516004
2992157,0.0074841154485696905
2992158,0.011210469305968791
2992160,0.12004963442850204
2992162,0.024454911078047682
2992165,0.1820527281057077
2992167,0.006632907883066609
2992172,0.23441071841175717
2992179,0.0015956743857279648
2992183,0.00848713716312788
2992184,0.00802249828858516
2992188,0.001774493363439331
2992191,0.053969050747797384
2992192,0.00975558004263787
2992194,0.12962431616289968
2992196,0.992336667312627
2992203,0.11004403472270981
2992209,0.056426493258855424
2992214,0.09572357467784244
2992218,0.09285245649840243
2992220,0.0026888433630325053
2992224,0.024572401641377018
2992229,0.0037592623977828195
2992233,0.026733667571117954
2992237,0.03882032537486342
2992243,0.10942097096819194
2992249,0.0021961591971241265
2992256,0.0346123634234671
2992258,0.0012799225738594098
2992260,0.042780887314672465
2992269,0.018228657371621108
2992274,0.006972487058415062
2992278,0.007003498528087068
2992282,0.011858408859684796
2992283,0.09687757831987974
2992287,0.05300617699133998
2992288,0.0034014219230330423
2992290,0.04624884048167733
2992291,0.016247044818469333
2992293,0.0033923781482027566
2992299,0.17212813281802422
2992301,0.010682314921083364
2992310,0.016810111281569937
2992313,0.030864544297844604
2992316,0.005928095375761142
2992318,0.009512636701633652
2992319,0.0019330072511536834
2992325,0.003655033010855242
2992327,0.0064622140529152225
2992328,0.026375383148438417
2992337,0.0710046924142005
2992351,0.010238931061399878
2992359,0.007618516139123642
2992360,0.022261324351447478
2992367,0.00777505822944558
2992372,0.007644797430271035
2992375,0.32151370208066865
2992376,0.011451384702919567
2992378,0.08592005397170287
